Date,NAV,Dividend,TotalReturn,TotalReturnMethod
2026-05-15,0.7719,0.0,0.7719,reinvested_dividend_index_v1
2026-05-18,0.7778,0.0,0.7778,reinvested_dividend_index_v1
2026-05-19,0.7735,0.0,0.7735,reinvested_dividend_index_v1
2026-05-20,0.7772,0.0,0.7772,reinvested_dividend_index_v1
2026-05-21,0.7793,0.0,0.7793,reinvested_dividend_index_v1
2026-05-22,0.7804,0.0,0.7804,reinvested_dividend_index_v1
2026-05-25,0.7804,0.0,0.7804,reinvested_dividend_index_v1
2026-05-26,0.7794,0.0,0.7794,reinvested_dividend_index_v1
2026-05-28,0.78,0.0,0.78,reinvested_dividend_index_v1
2026-05-29,0.7803,0.0,0.7803,reinvested_dividend_index_v1
2026-06-03,0.7752,0.0,0.7752,reinvested_dividend_index_v1
2026-06-04,0.7824,0.0,0.7824,reinvested_dividend_index_v1
2026-06-05,0.7705,0.0,0.7705,reinvested_dividend_index_v1
2026-06-08,0.7706,0.0,0.7706,reinvested_dividend_index_v1
2026-06-09,0.7699,0.0,0.7699,reinvested_dividend_index_v1
2026-06-10,0.7596,0.0,0.7596,reinvested_dividend_index_v1
2026-06-11,0.7702,0.0,0.7702,reinvested_dividend_index_v1
2026-06-12,0.7713,0.0,0.7713,reinvested_dividend_index_v1
2026-06-15,0.776,0.0,0.776,reinvested_dividend_index_v1
2026-06-16,0.7757,0.0,0.7757,reinvested_dividend_index_v1
2026-06-18,0.7732,0.0,0.7732,reinvested_dividend_index_v1
2026-06-19,0.7732,0.0,0.7732,reinvested_dividend_index_v1
2026-06-22,0.7696,0.0,0.7696,reinvested_dividend_index_v1
2026-06-23,0.7696,0.0,0.7696,reinvested_dividend_index_v1
2026-06-24,0.763,0.0,0.763,reinvested_dividend_index_v1
2026-06-25,0.7584,0.0,0.7584,reinvested_dividend_index_v1
2026-06-26,0.7614,0.0,0.7614,reinvested_dividend_index_v1
2026-06-29,0.7691,0.0,0.7691,reinvested_dividend_index_v1
2026-06-30,0.773,0.0,0.773,reinvested_dividend_index_v1
2026-07-01,0.7717,0.0,0.7717,reinvested_dividend_index_v1
2026-07-02,0.7804,0.0,0.7804,reinvested_dividend_index_v1
2026-07-03,0.7804,0.0,0.7804,reinvested_dividend_index_v1
2026-07-06,0.7838,0.0,0.7838,reinvested_dividend_index_v1
2026-07-07,0.7842,0.0,0.7842,reinvested_dividend_index_v1
2026-07-08,0.7819,0.0,0.7819,reinvested_dividend_index_v1
2026-07-09,0.7827,0.0,0.7827,reinvested_dividend_index_v1
2026-07-10,0.785,0.0,0.785,reinvested_dividend_index_v1
2026-07-13,0.7824,0.0,0.7824,reinvested_dividend_index_v1
2026-07-14,0.7841,0.0,0.7841,reinvested_dividend_index_v1
2026-07-15,0.7898,0.0,0.7898,reinvested_dividend_index_v1
2026-07-16,0.7892,0.0,0.7892,reinvested_dividend_index_v1
2026-07-17,0.7832,0.0,0.7832,reinvested_dividend_index_v1
2026-07-20,0.7804,0.0,0.7804,reinvested_dividend_index_v1
2026-07-21,0.7842,0.0,0.7842,reinvested_dividend_index_v1
2026-07-22,0.7842,0.0,0.7842,reinvested_dividend_index_v1
2026-07-23,0.7777,0.0,0.7777,reinvested_dividend_index_v1
2026-07-24,0.7816,0.0,0.7816,reinvested_dividend_index_v1
2026-07-27,0.7856,0.0,0.7856,reinvested_dividend_index_v1
2026-07-28,0.7909,0.0,0.7909,reinvested_dividend_index_v1
2026-07-29,0.7867,0.0,0.7867,reinvested_dividend_index_v1
