Date,NAV,Dividend,TotalReturn,TotalReturnMethod
2025-12-09,0.4388,0.0,0.47184356933483657,reinvested_dividend_index_v1
2025-12-10,0.4407,0.0,0.47388664768883876,reinvested_dividend_index_v1
2025-12-11,0.437,0.0,0.46990802142051863,reinvested_dividend_index_v1
2025-12-12,0.4404,0.0,0.4735640563697858,reinvested_dividend_index_v1
2025-12-15,0.4328,0.0,0.46539174295377683,reinvested_dividend_index_v1
2025-12-16,0.4252,0.0,0.4572194295377678,reinvested_dividend_index_v1
2025-12-17,0.4289,0.0,0.46119805580608797,reinvested_dividend_index_v1
2025-12-18,0.4265,0.0,0.45861732525366405,reinvested_dividend_index_v1
2025-12-19,0.4282,0.0,0.4604453427282977,reinvested_dividend_index_v1
2025-12-22,0.4352,0.0,0.4679724735062007,reinvested_dividend_index_v1
2025-12-23,0.4349,0.0,0.4676498821871477,reinvested_dividend_index_v1
2025-12-24,0.4355,0.0,0.4682950648252537,reinvested_dividend_index_v1
2025-12-26,0.4378,0.0,0.4707682649379933,reinvested_dividend_index_v1
2025-12-29,0.4419,0.0,0.47517701296505077,reinvested_dividend_index_v1
2025-12-30,0.4413,0.0,0.4745318303269448,reinvested_dividend_index_v1
2025-12-31,0.4427,0.0,0.4760372564825254,reinvested_dividend_index_v1
2026-01-02,0.4513,0.0,0.4852848742953777,reinvested_dividend_index_v1
2026-01-05,0.4635,0.0,0.4984035879368659,reinvested_dividend_index_v1
2026-01-06,0.4664,0.0,0.5015219706877114,reinvested_dividend_index_v1
2026-01-07,0.4674,0.0,0.5025972750845547,reinvested_dividend_index_v1
2026-01-08,0.464,0.0,0.4989412401352875,reinvested_dividend_index_v1
2026-01-09,0.4627,0.0,0.49754334441939124,reinvested_dividend_index_v1
2026-01-12,0.4657,0.0,0.5007692576099211,reinvested_dividend_index_v1
2026-01-13,0.4672,0.0,0.502382214205186,reinvested_dividend_index_v1
2026-01-14,0.4693,0.0,0.504640353438557,reinvested_dividend_index_v1
2026-01-15,0.4704,0.0,0.5058231882750845,reinvested_dividend_index_v1
2026-01-16,0.4755,0.0,0.5113072406989854,reinvested_dividend_index_v1
2026-01-19,0.4745,0.0,0.510231936302142,reinvested_dividend_index_v1
2026-01-20,0.4712,0.0,0.5066834317925593,reinvested_dividend_index_v1
2026-01-21,0.4693,0.0,0.504640353438557,reinvested_dividend_index_v1
2026-01-22,0.4725,0.0,0.5080813275084555,reinvested_dividend_index_v1
2026-01-23,0.4731,0.0,0.5087265101465615,reinvested_dividend_index_v1
2026-01-26,0.4693,0.0,0.504640353438557,reinvested_dividend_index_v1
2026-01-27,0.4771,0.0,0.5130277277339347,reinvested_dividend_index_v1
2026-01-28,0.4835,0.0,0.5199096758737317,reinvested_dividend_index_v1
2026-01-29,0.4835,0.0,0.5199096758737317,reinvested_dividend_index_v1
2026-01-30,0.4833,0.0,0.5196946149943631,reinvested_dividend_index_v1
2026-02-03,0.484,0.0,0.5204473280721533,reinvested_dividend_index_v1
2026-02-04,0.4845,0.0,0.5209849802705749,reinvested_dividend_index_v1
2026-02-05,0.4744,0.0,0.5101244058624578,reinvested_dividend_index_v1
2026-02-06,0.4709,0.0,0.5063608404735062,reinvested_dividend_index_v1
2026-02-09,0.4843,0.0,0.5207699193912063,reinvested_dividend_index_v1
2026-02-10,0.4857,0.0,0.522275345546787,reinvested_dividend_index_v1
2026-02-11,0.4886,0.0,0.5253937282976324,reinvested_dividend_index_v1
2026-02-12,0.4937,0.0,0.5308777807215334,reinvested_dividend_index_v1
2026-02-13,0.4899,0.0,0.5267916240135287,reinvested_dividend_index_v1
2026-02-16,0.489,0.0,0.5258238500563698,reinvested_dividend_index_v1
2026-02-19,0.4954,0.0,0.5327057981961669,reinvested_dividend_index_v1
2026-02-20,0.4957,0.0,0.5330283895152198,reinvested_dividend_index_v1
2026-02-23,0.4991,0.0,0.536684424464487,reinvested_dividend_index_v1
2026-02-24,0.5061,0.0,0.5442115552423901,reinvested_dividend_index_v1
2026-02-25,0.5147,0.0,0.5534591730552425,reinvested_dividend_index_v1
2026-02-26,0.5222,0.0,0.5615239560315671,reinvested_dividend_index_v1
2026-02-27,0.5194,0.0,0.5585131037204059,reinvested_dividend_index_v1
2026-03-02,0.5177,0.0,0.5566850862457724,reinvested_dividend_index_v1
2026-03-03,0.5008,0.0,0.5385124419391207,reinvested_dividend_index_v1
2026-03-04,0.4756,0.0,0.5114147711386697,reinvested_dividend_index_v1
2026-03-05,0.4971,0.0,0.5345338156708005,reinvested_dividend_index_v1
2026-03-06,0.4967,0.0,0.5341036939120631,reinvested_dividend_index_v1
2026-03-09,0.4749,0.0,0.5106620580608794,reinvested_dividend_index_v1
2026-03-10,0.4918,0.0,0.528834702367531,reinvested_dividend_index_v1
2026-03-11,0.4952,0.0,0.5324907373167982,reinvested_dividend_index_v1
2026-03-12,0.4904,0.0,0.5273292762119505,reinvested_dividend_index_v1
2026-03-13,0.4843,0.0,0.5207699193912063,reinvested_dividend_index_v1
2026-03-16,0.4851,0.0,0.5216301629086809,reinvested_dividend_index_v1
2026-03-17,0.4882,0.0,0.5249636065388952,reinvested_dividend_index_v1
2026-03-18,0.5009,0.0,0.538619972378805,reinvested_dividend_index_v1
2026-03-19,0.4901,0.0,0.5270066848928974,reinvested_dividend_index_v1
2026-03-24,0.4759,0.0,0.5117373624577227,reinvested_dividend_index_v1
2026-03-25,0.4884,0.0,0.5251786674182638,reinvested_dividend_index_v1
2026-03-26,0.4836,0.0,0.520017206313416,reinvested_dividend_index_v1
2026-03-27,0.4812,0.0,0.5174364757609922,reinvested_dividend_index_v1
2026-03-30,0.4733,0.0,0.5089415710259301,reinvested_dividend_index_v1
2026-03-31,0.4639,0.0,0.49883370969560314,reinvested_dividend_index_v1
2026-04-01,0.4878,0.0,0.5245334847801578,reinvested_dividend_index_v1
2026-04-02,0.4757,0.0,0.511522301578354,reinvested_dividend_index_v1
2026-04-03,0.4783,0.0,0.5143180930101466,reinvested_dividend_index_v1
2026-04-06,0.4795,0.0,0.5156084582863585,reinvested_dividend_index_v1
2026-04-07,0.4852,0.0,0.5217376933483653,reinvested_dividend_index_v1
2026-04-08,0.5118,0.0,0.5503407903043969,reinvested_dividend_index_v1
2026-04-09,0.5101,0.0,0.5485127728297633,reinvested_dividend_index_v1
2026-04-10,0.5139,0.0,0.5525989295377678,reinvested_dividend_index_v1
2026-04-13,0.5128,0.0,0.5514160947012402,reinvested_dividend_index_v1
2026-04-14,0.5218,0.0,0.5610938342728299,reinvested_dividend_index_v1
2026-04-15,0.5304,0.0,0.5703414520856821,reinvested_dividend_index_v1
2026-04-16,0.5374,0.0,0.5778685828635851,reinvested_dividend_index_v1
2026-04-17,0.5349,0.0,0.5751803218714769,reinvested_dividend_index_v1
2026-04-20,0.5353,0.0,0.5756104436302142,reinvested_dividend_index_v1
2026-04-21,0.5409,0.0,0.5816321482525367,reinvested_dividend_index_v1
2026-04-22,0.5417,0.0,0.5824923917700112,reinvested_dividend_index_v1
2026-04-23,0.5416,0.0,0.582384861330327,reinvested_dividend_index_v1
2026-04-24,0.5477,0.0,0.588944218151071,reinvested_dividend_index_v1
2026-04-27,0.5563,0.0,0.5981918359639233,reinvested_dividend_index_v1
2026-04-28,0.5518,0.0,0.5933529661781285,reinvested_dividend_index_v1
2026-04-29,0.5533,0.0,0.5949659227733936,reinvested_dividend_index_v1
2026-04-30,0.5521,0.0,0.5936755574971816,reinvested_dividend_index_v1
2026-05-04,0.5703,0.0,0.6132460975197295,reinvested_dividend_index_v1
2026-05-05,0.5702,0.0,0.6131385670800452,reinvested_dividend_index_v1
2026-05-06,0.5904,0.0,0.6348597158962797,reinvested_dividend_index_v1
2026-05-07,0.5995,0.0,0.6446449859075536,reinvested_dividend_index_v1
2026-05-08,0.5974,0.0,0.6423868466741827,reinvested_dividend_index_v1
2026-05-11,0.6094,0.0,0.6552904994363022,reinvested_dividend_index_v1
2026-05-12,0.6044,0.0,0.6499139774520858,reinvested_dividend_index_v1
2026-05-13,0.6084,0.0,0.6542151950394589,reinvested_dividend_index_v1
2026-05-14,0.6096,0.0,0.6555055603156709,reinvested_dividend_index_v1
2026-05-15,0.5935,0.0,0.6381931595264938,reinvested_dividend_index_v1
2026-05-18,0.5967,0.0,0.6416341335963923,reinvested_dividend_index_v1
2026-05-19,0.5888,0.0,0.6331392288613303,reinvested_dividend_index_v1
2026-05-20,0.5864,0.0,0.6305584983089065,reinvested_dividend_index_v1
2026-05-21,0.6051,0.0,0.650666690529876,reinvested_dividend_index_v1
2026-05-22,0.6186,0.0,0.6651832998872605,reinvested_dividend_index_v1
2026-05-25,0.6294,0.0,0.676796587373168,reinvested_dividend_index_v1
